path,source,true_label,assign_class,maha,pca,knn,is_ood,label,group
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/L_sp1_Image001.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,112.858536,5.4782534,21.19128257751465,True,OOD_deepsea_Species1,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/L_sp1_Image002.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,112.404465,5.479817,20.72332553863525,True,OOD_deepsea_Species1,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/L_sp1_Image003.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,110.61091,5.4876413,20.846767807006835,True,OOD_deepsea_Species1,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/L_sp1_Image004.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,105.03,9.156655,21.779221611022948,True,OOD_deepsea_Species1,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/L_sp1_Image005.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,100.23589,6.0504417,20.878302993774412,True,OOD_deepsea_Species1,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/L_sp1_Image006.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,101.52825,5.578299,20.340270118713377,True,OOD_deepsea_Species1,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/L_sp1_Image007.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,90.43648,7.1577024,23.24783081054688,True,OOD_deepsea_Species1,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/L_sp1_Image008.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,92.25392,7.3167872,23.28156555175781,True,OOD_deepsea_Species1,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/L_sp1_Image009.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,91.19169,7.3576035,23.449865036010745,True,OOD_deepsea_Species1,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/L_sp1_Image010.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,91.88492,7.272939,23.33988864898681,True,OOD_deepsea_Species1,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/R_sp1_Image001.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,99.38147,7.621135,22.436535873413085,True,OOD_deepsea_Species1,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/R_sp1_Image002.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,99.62362,7.6529274,22.492542381286626,True,OOD_deepsea_Species1,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/R_sp1_Image003.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,99.27838,7.5839863,22.407785911560055,True,OOD_deepsea_Species1,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/R_sp1_Image004.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,100.89227,7.621137,22.37320457458496,True,OOD_deepsea_Species1,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/R_sp1_Image005.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,65.499954,7.5330825,24.408430671691896,True,OOD_deepsea_Species1,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/R_sp1_Image006.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,83.054436,8.056871,22.04369171142578,True,OOD_deepsea_Species1,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/R_sp1_Image007.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,104.32658,5.973826,19.495592155456546,True,OOD_deepsea_Species1,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/R_sp1_Image008.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,102.829124,5.9012775,19.26410034179688,True,OOD_deepsea_Species1,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/R_sp1_Image009.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,104.54695,5.91887,19.34325729370117,True,OOD_deepsea_Species1,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/R_sp1_Image010.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,115.7381,5.4189835,19.101132221221924,True,OOD_deepsea_Species1,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/R_sp1_Image011.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,114.74902,5.454262,19.015267734527587,True,OOD_deepsea_Species1,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/R_sp1_Image012.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,112.91387,5.4686565,19.201730422973636,True,OOD_deepsea_Species1,OOD
/home/reshma/Otolith/otolith_Final/model_data/test/Neomerinthe erostris/AB24 1.0X TOP2.tif,Test,Neomerinthe erostris,Neomerinthe erostris,55.204525,6.3604817,30.296120991225145,False,Neomerinthe erostris,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Neomerinthe erostris/AB32R 1.0X.tif,Test,Neomerinthe erostris,Neomerinthe erostris,43.44597,4.638751,46.03189270809581,False,Neomerinthe erostris,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Neomerinthe erostris/AB34 1.0X TOP.tif,Test,Neomerinthe erostris,Neomerinthe erostris,46.337894,5.5102944,26.02185318421831,False,Neomerinthe erostris,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Neomerinthe erostris/AB37R 1.0.tif,Test,Neomerinthe erostris,Neomerinthe erostris,43.41716,4.0902605,46.67529235839844,False,Neomerinthe erostris,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Neomerinthe erostris/AB3R 0.75X.tif,Test,Neomerinthe erostris,Neomerinthe erostris,39.011887,4.326744,24.62980836357214,False,Neomerinthe erostris,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Neomerinthe erostris/AB3R 1.0X.tif,Test,Neomerinthe erostris,Neomerinthe erostris,46.304108,6.452328,18.586553816452994,False,Neomerinthe erostris,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Neomerinthe erostris/AB6R 0.75X.tif,Test,Neomerinthe erostris,Neomerinthe erostris,41.877518,4.086049,25.36085522488048,False,Neomerinthe erostris,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Neomerinthe erostris/AB8R 1.0X.tif,Test,Neomerinthe erostris,Neomerinthe erostris,44.6814,5.7726526,33.406190822872425,False,Neomerinthe erostris,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(1).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,43.25179,2.1187122,11.77176092066015,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(10).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,43.12382,1.4899895,12.080048320648936,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(11).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,45.314648,1.6424495,12.426175957081584,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(12).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,45.25287,1.6813282,12.368965234312316,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(13).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,49.893787,2.151195,12.727086009979248,False,Chlorophthalmus acutifrons,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(14).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,49.25314,2.11315,12.39407748651018,False,Chlorophthalmus acutifrons,ID_other
