path,source,true_label,assign_class,maha,pca,knn,is_ood,label,group
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species5/L_sp5_Image001.jpg,OOD,OOD_deepsea_Species5,Neomerinthe erostris,140.1051,8.873582,30.48500274658203,True,OOD_deepsea_Species5,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species5/L_sp5_Image002.jpg,OOD,OOD_deepsea_Species5,Neomerinthe erostris,137.66782,8.886063,30.58808738708496,True,OOD_deepsea_Species5,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species5/L_sp5_Image003.jpg,OOD,OOD_deepsea_Species5,Neomerinthe erostris,138.81046,8.905854,30.639613914489747,True,OOD_deepsea_Species5,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species5/L_sp5_Image004.jpg,OOD,OOD_deepsea_Species5,Neomerinthe erostris,118.635956,8.856289,30.012305488586424,True,OOD_deepsea_Species5,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species5/L_sp5_Image005.jpg,OOD,OOD_deepsea_Species5,Neomerinthe erostris,185.7215,12.316611,29.882920265197757,True,OOD_deepsea_Species5,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species5/L_sp5_Image006.jpg,OOD,OOD_deepsea_Species5,Neomerinthe erostris,153.3755,12.139509,29.20796657562256,True,OOD_deepsea_Species5,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species5/L_sp5_Image007.jpg,OOD,OOD_deepsea_Species5,Neomerinthe erostris,153.18456,12.066923,29.275480766296383,True,OOD_deepsea_Species5,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species5/L_sp5_Image008.jpg,OOD,OOD_deepsea_Species5,Neomerinthe erostris,152.25517,11.92102,28.94831607818604,True,OOD_deepsea_Species5,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species5/L_sp5_Image009.jpg,OOD,OOD_deepsea_Species5,Neomerinthe erostris,152.89316,11.913382,29.00438564300537,True,OOD_deepsea_Species5,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species5/L_sp5_Image010.jpg,OOD,OOD_deepsea_Species5,Neomerinthe erostris,187.93266,12.315192,30.037464218139647,True,OOD_deepsea_Species5,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species5/L_sp5_Image011.jpg,OOD,OOD_deepsea_Species5,Neomerinthe erostris,159.75342,7.706522,24.745769996643062,True,OOD_deepsea_Species5,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species5/L_sp5_Image012.jpg,OOD,OOD_deepsea_Species5,Neomerinthe erostris,174.30283,11.473618,29.425867347717286,True,OOD_deepsea_Species5,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species5/L_sp5_Image013.jpg,OOD,OOD_deepsea_Species5,Neomerinthe erostris,188.63008,11.579373,29.714229583740234,True,OOD_deepsea_Species5,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species5/R_sp5_Image001.jpg,OOD,OOD_deepsea_Species5,Neomerinthe erostris,187.89804,11.631904,29.474910888671875,True,OOD_deepsea_Species5,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species5/R_sp5_Image002.jpg,OOD,OOD_deepsea_Species5,Neomerinthe erostris,219.86313,11.990459,32.08334594726563,True,OOD_deepsea_Species5,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species5/R_sp5_Image003.jpg,OOD,OOD_deepsea_Species5,Neomerinthe erostris,171.15495,12.228838,32.851662139892575,True,OOD_deepsea_Species5,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species5/R_sp5_Image004.jpg,OOD,OOD_deepsea_Species5,Neomerinthe erostris,151.44943,12.791294,33.48246753692627,True,OOD_deepsea_Species5,OOD
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species5/R_sp5_Image005.jpg,OOD,OOD_deepsea_Species5,Neomerinthe erostris,215.7461,11.991477,32.12919467926025,True,OOD_deepsea_Species5,OOD
